ID,ClassID,SubclassID,Material,InventoryType,RequiredLevel,SheatheType,RandomSelect,ItemRandomSuffixGroupID,Sound_override_subclassID,ScalingStatDistributionID,IconFileDataID,ItemGroupSoundsID,ContentTuningID,MaxDurability,AmmunitionType,ScalingStatValue,DamageType_0,DamageType_1,DamageType_2,DamageType_3,DamageType_4,Resistances_0,Resistances_1,Resistances_2,Resistances_3,Resistances_4,Resistances_5,Resistances_6,MinDamage_0,MinDamage_1,MinDamage_2,MinDamage_3,MinDamage_4,MaxDamage_0,MaxDamage_1,MaxDamage_2,MaxDamage_3,MaxDamage_4
16957,4,4,6,8,60,0,0,0,-1,0,132590,11,0,75,0,0,0,0,0,0,0,589,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16958,4,4,6,5,60,0,0,0,-1,0,132738,11,0,165,0,0,0,0,0,0,0,857,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16959,4,4,6,9,60,0,0,0,-1,0,132618,11,0,55,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16960,4,4,6,6,60,0,0,0,-1,0,132498,11,0,55,0,0,0,0,0,0,0,482,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
16961,4,4,6,3,60,0,0,0,-1,0,135065,11,0,100,0,0,0,0,0,0,0,642,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16963,4,4,6,1,60,0,0,0,-1,0,133173,11,0,100,0,0,0,0,0,0,0,696,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0
16964,4,4,6,10,60,0,0,0,-1,0,132944,11,0,55,0,0,0,0,0,0,0,535,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
16965,4,4,6,8,60,0,0,0,-1,0,132585,11,0,75,0,0,0,0,0,0,0,589,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16966,4,4,6,5,60,0,0,0,-1,0,132751,11,0,165,0,0,0,0,0,0,0,857,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
16977,4,2,8,8,0,0,0,0,-1,0,132539,7,0,45,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16978,4,3,5,10,0,0,0,0,-1,0,132949,10,0,40,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16982,4,2,8,8,54,0,0,0,-1,0,132541,7,0,60,0,0,0,0,0,0,0,126,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16983,4,2,8,1,55,0,0,0,-1,0,133076,7,0,70,0,0,0,0,0,0,0,150,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16984,4,3,8,8,56,0,0,0,-1,0,132590,7,0,70,0,0,0,0,0,0,0,270,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16988,4,3,5,3,57,0,0,0,-1,0,135054,10,0,85,0,0,0,0,0,0,0,299,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16989,4,3,6,6,54,0,0,0,-1,0,132502,10,0,50,0,0,0,0,0,0,0,214,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990,4,1,7,16,0,0,0,0,-1,0,133754,7,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16992,2,3,1,26,0,0,0,0,-1,0,135617,8,0,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,98,0,0,0,0
16993,2,19,2,26,0,0,0,0,-1,0,135465,21,0,55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,132,0,0,0,0
16994,4,2,8,10,0,0,0,0,-1,0,132936,7,0,30,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16995,4,2,8,3,0,0,0,0,-1,0,135050,7,0,50,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16996,2,2,2,15,0,0,0,0,-1,0,135492,12,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,104,0,0,0,0
16997,2,19,2,26,0,0,0,0,-1,0,135467,21,0,65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,106,0,0,0,0
16998,4,6,1,14,0,4,0,0,-1,0,134952,9,0,100,0,0,0,0,0,0,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000,4,0,0,11,0,0,0,0,-1,0,133358,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
17001,4,0,0,11,0,0,0,0,-1,0,133371,14,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
17002,2,0,1,13,0,3,0,0,-1,0,135575,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,114,0,0,0,0
17003,2,4,2,21,0,3,0,0,-1,0,133731,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,128,0,0,0,0
17004,2,10,2,17,0,2,0,0,-1,0,135147,13,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,142,0,0,0,0
17005,4,2,8,5,0,0,0,0,-1,0,135017,7,0,80,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17007,4,3,5,10,46,0,0,0,-1,0,132949,10,0,50,0,0,0,0,0,0,0,209,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17013,4,4,6,7,55,0,0,0,-1,0,134584,11,0,120,0,0,0,0,0,0,0,598,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17014,4,4,6,9,54,0,0,0,-1,0,132606,11,0,55,0,0,0,0,0,0,0,294,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17015,2,7,1,21,60,3,0,0,-1,0,135358,8,0,90,0,0,0,0,0,0,0,0,0,6,0,0,0,0,71,0,0,0,0,134,0,0,0,0
17016,2,0,1,21,60,3,0,0,-1,0,132403,8,0,90,0,0,0,0,0,0,0,0,0,6,0,0,0,0,71,0,0,0,0,134,0,0,0,0
17039,2,4,2,21,0,3,0,0,-1,0,133728,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,59,0,0,0,0
17042,2,3,1,26,0,0,0,0,-1,0,135610,8,0,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,37,0,0,0,0
17044,4,0,5,2,0,0,0,0,-1,0,133440,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17045,4,0,5,11,0,0,0,0,-1,0,133367,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17046,2,0,1,13,0,3,0,0,-1,0,132417,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,46,0,0,0,0
17054,2,7,1,13,45,3,0,0,-1,0,135351,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,91,0,0,0,0
17055,2,4,2,13,45,3,0,0,-1,0,133054,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,83,0,0,0,0
17061,4,1,7,16,53,0,0,0,-1,0,133772,7,0,0,0,0,0,0,0,0,0,41,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
17063,4,0,3,11,60,0,0,0,-1,0,133357,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17064,4,0,2,12,60,0,0,0,-1,0,134317,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17065,4,0,0,2,60,0,0,0,-1,0,133278,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17066,4,6,1,14,60,4,0,0,-1,0,134956,9,0,120,0,0,0,0,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17067,4,0,3,23,60,7,0,0,-1,0,133739,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17068,2,0,1,13,60,3,0,0,-1,0,132400,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,213,0,0,0,0
17069,2,2,2,15,60,0,0,0,-1,0,135496,12,0,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,129,0,0,0,0
17070,2,15,1,13,60,3,0,0,-1,0,135642,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,101,0,0,0,0
17071,2,15,1,13,60,3,0,0,-1,0,135654,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,119,0,0,0,0
17072,2,3,1,26,60,0,0,0,-1,0,135618,8,0,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,136,0,0,0,0
17073,2,5,2,17,60,1,0,0,-1,0,133041,9,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,263,0,0,0,0
17074,2,6,1,17,58,2,0,0,-1,0,135131,9,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,221,0,0,0,0
17075,2,7,1,13,60,3,0,0,-1,0,135316,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,187,0,0,0,0
17076,2,8,1,17,60,1,0,0,-1,0,135302,9,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,310,0,0,0,0
17077,2,19,2,26,58,0,0,0,-1,0,135150,21,0,75,0,0,2,0,0,0,0,0,0,10,0,0,0,0,102,0,0,0,0,191,0,0,0,0
17078,4,1,7,16,60,0,0,0,-1,0,133768,7,0,0,0,0,0,0,0,0,0,55,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0
17082,4,0,2,12,60,0,0,0,-1,0,134337,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17102,4,1,7,16,60,0,0,0,-1,0,133769,7,0,0,0,0,0,0,0,0,0,57,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
17103,2,7,1,21,60,3,0,0,-1,0,135349,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,164,0,0,0,0
17104,2,1,1,17,60,1,0,0,-1,0,132400,9,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,305,0,0,0,0
17105,2,4,2,13,60,3,0,0,-1,0,133042,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,178,0,0,0,0
17106,4,6,1,14,60,4,0,0,-1,0,134954,9,0,120,0,0,0,0,0,0,0,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17107,4,1,7,16,60,0,0,0,-1,0,133760,7,0,0,0,0,0,0,0,0,0,56,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0
17109,4,0,0,2,60,0,0,0,-1,0,133297,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17110,4,0,3,11,60,0,0,0,-1,0,133363,14,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
17111,4,0,0,2,60,0,0,0,-1,0,133434,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17112,2,4,2,21,60,3,0,0,-1,0,133042,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,175,0,0,0,0
17113,2,10,2,17,60,2,0,0,-1,0,135225,13,0,120,0,0,0,0,0,0,0,0,0,5,5,5,5,5,168,0,0,0,0,252,0,0,0,0
17182,2,5,1,17,60,1,0,0,-1,0,133066,9,0,145,0,0,0,0,0,0,0,0,0,30,0,0,0,0,223,0,0,0,0,372,0,0,0,0
17193,2,5,2,17,60,1,0,0,-1,0,133066,9,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,295,0,0,0,0
17523,4,1,7,16,0,0,0,0,-1,0,133770,7,0,0,0,0,0,0,0,0,0,38,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17686,2,2,2,15,0,0,0,0,-1,0,135499,12,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,61,0,0,0,0
17687,2,3,1,26,0,0,0,0,-1,0,135614,8,0,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,66,0,0,0,0
17688,4,4,6,8,0,0,0,0,-1,0,132582,11,0,55,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17690,4,0,0,12,0,0,0,0,-1,0,133283,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
17691,4,0,0,12,0,0,0,0,-1,0,133429,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
17692,4,0,0,11,0,0,0,0,-1,0,133344,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17704,2,0,1,21,33,3,0,0,-1,0,132397,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,56,0,0,0,0
17705,2,7,1,13,0,3,0,0,-1,0,135346,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,124,0,0,0,0
17707,4,0,3,2,49,0,0,0,-1,0,135227,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17710,2,15,1,21,49,3,0,0,-1,0,135650,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,75,0,0,0,0
17711,4,4,6,7,49,0,0,0,-1,0,134584,11,0,100,0,0,0,0,0,0,0,496,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17713,4,0,5,11,49,0,0,0,-1,0,133359,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17714,4,3,5,9,49,0,0,0,-1,0,132613,10,0,40,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17717,2,3,1,26,48,0,0,0,-1,0,135614,8,0,75,3,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0,61,0,0,0,0
17718,4,6,1,14,48,4,0,0,-1,0,134956,9,0,100,0,0,0,0,0,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17719,2,7,1,13,48,3,0,0,-1,0,135312,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,101,0,0,0,0
17721,4,2,8,10,33,0,0,0,-1,0,132955,7,0,30,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17728,4,2,8,8,48,0,0,0,-1,0,132539,7,0,50,0,0,0,0,0,0,0,105,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
17730,2,1,1,17,48,1,0,0,-1,0,132395,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,176,0,0,0,0
17734,4,4,6,1,48,0,0,0,-1,0,133122,11,0,80,0,0,0,0,0,0,0,453,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17736,4,3,5,10,48,0,0,0,-1,0,132962,10,0,40,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17737,4,0,3,23,48,7,0,0,-1,0,134333,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
17738,2,13,1,22,47,7,0,0,-1,0,132369,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,81,0,0,0,0
17739,4,1,7,16,47,0,0,0,-1,0,133769,7,0,0,0,0,0,0,0,0,0,37,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17740,4,2,8,1,47,0,0,0,-1,0,133101,7,0,60,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17742,4,2,8,5,46,0,0,0,-1,0,132723,7,0,100,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17743,2,10,2,17,0,2,0,0,-1,0,135225,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,209,0,0,0,0
17744,4,0,5,12,46,0,0,0,-1,0,134125,21,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17745,2,19,2,26,46,0,0,0,-1,0,135466,21,0,65,0,0,3,0,0,0,0,0,0,0,5,0,0,0,56,0,0,0,0,104,0,0,0,0
17746,4,4,6,9,46,0,0,0,-1,0,132605,11,0,45,0,0,0,0,0,0,0,235,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
17749,4,2,8,3,46,0,0,0,-1,0,135037,7,0,60,0,0,0,0,0,0,0,111,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17751,4,2,8,7,46,0,0,0,-1,0,134585,7,0,65,0,0,0,0,0,0,0,118,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17752,2,15,1,13,45,3,0,0,-1,0,135645,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,74,0,0,0,0
17753,2,2,2,15,0,0,0,0,-1,0,135491,12,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,100,0,0,0,0
17754,4,3,5,7,45,0,0,0,-1,0,134706,10,0,90,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17759,4,0,4,12,0,0,0,0,-1,0,133440,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17766,2,5,2,17,49,1,0,0,-1,0,133047,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,190,0,0,0,0
17767,4,3,5,1,46,0,0,0,-1,0,133119,10,0,70,0,0,0,0,0,0,0,249,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
17768,4,0,5,11,0,0,0,0,-1,0,133360,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17770,4,4,6,10,0,0,0,0,-1,0,132964,11,0,40,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17772,4,0,3,2,0,0,0,0,-1,0,133293,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17774,4,0,5,12,0,0,0,0,-1,0,133441,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17776,4,2,8,1,0,0,0,0,-1,0,133137,7,0,50,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17777,4,3,5,5,0,0,0,0,-1,0,132629,10,0,100,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17778,4,2,8,6,0,0,0,0,-1,0,132514,7,0,30,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17779,4,4,6,3,0,0,0,0,-1,0,135054,11,0,70,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17780,2,15,1,21,49,3,0,0,-1,0,135279,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,77,0,0,0,0
17901,4,0,0,12,0,0,0,0,-1,0,133430,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
17902,4,0,0,12,0,0,0,0,-1,0,133431,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
17903,4,0,0,12,0,0,0,0,-1,0,133432,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
17904,4,0,0,12,0,0,0,0,-1,0,133433,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
17906,4,0,0,12,0,0,0,0,-1,0,133284,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
17907,4,0,0,12,0,0,0,0,-1,0,133285,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
17908,4,0,0,12,0,0,0,0,-1,0,133286,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
17909,4,0,0,12,0,0,0,0,-1,0,133287,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
17982,4,0,3,11,60,0,3474,0,-1,0,133367,14,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18043,4,2,8,8,52,0,0,0,-1,0,132542,7,0,50,0,0,0,0,0,0,0,112,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18044,2,4,2,21,52,7,0,0,-1,0,132791,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,132,0,0,0,0
18047,4,3,5,8,57,0,0,0,-1,0,132536,10,0,60,0,0,0,0,0,0,0,251,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18048,2,4,2,21,55,3,0,0,-1,0,133043,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,123,0,0,0,0
18082,2,10,2,17,42,2,0,0,-1,0,135147,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,133,0,0,0,0
18104,4,3,5,6,58,0,0,0,-1,0,132492,10,0,40,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18168,4,6,0,14,60,4,0,0,-1,0,135741,0,0,120,0,0,0,0,0,0,0,2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18202,2,13,1,22,60,7,0,0,-1,0,134297,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,94,0,0,0,0
18203,2,13,1,21,60,7,0,0,-1,0,134297,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,94,0,0,0,0
18204,4,1,7,16,60,0,0,0,-1,0,133759,7,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18205,4,0,0,2,60,0,0,0,-1,0,132501,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18208,4,1,7,16,60,0,0,0,-1,0,133756,7,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18238,4,2,8,10,35,0,0,0,-1,0,132966,7,0,35,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18282,2,3,1,26,60,0,0,0,-1,0,135614,8,0,90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,120,0,0,0,0
18289,4,0,2,2,51,0,0,0,-1,0,133296,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18296,4,3,5,9,51,0,0,0,-1,0,132605,10,0,40,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18298,4,2,8,7,51,0,0,0,-1,0,134591,7,0,75,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18301,2,19,2,26,53,0,0,0,-1,0,135468,21,0,55,0,0,5,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,113,0,0,0,0
18302,4,0,5,11,53,0,0,0,-1,0,133362,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18305,4,4,6,7,53,0,0,0,-1,0,134584,9,0,85,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18308,4,2,8,1,53,0,0,0,-1,0,133153,7,0,50,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18309,4,2,8,10,54,0,0,0,-1,0,132954,7,0,35,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18310,2,7,1,13,54,3,0,0,-1,0,135316,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,112,0,0,0,0
18311,2,10,2,17,53,2,0,0,-1,0,135151,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,167,0,0,0,0
18312,4,4,6,5,54,0,0,0,-1,0,132746,9,0,135,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18313,4,4,6,1,53,0,0,0,-1,0,133121,9,0,80,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18314,4,0,5,11,54,0,0,0,-1,0,133373,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18315,4,0,5,11,54,0,0,0,-1,0,133370,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18317,4,0,3,2,53,0,0,0,-1,0,133290,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18318,4,3,5,8,54,0,0,0,-1,0,132535,11,0,60,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18319,4,3,5,1,53,0,3441,0,-1,0,133140,11,0,70,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18321,2,4,2,21,54,3,0,0,-1,0,133488,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,107,0,0,0,0
18322,4,2,8,8,53,0,0,0,-1,0,132542,7,0,50,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18323,2,2,2,15,53,0,0,0,-1,0,135491,12,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,93,0,0,0,0
18324,2,1,6,17,53,1,0,0,-1,0,132408,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,185,0,0,0,0
18325,4,2,8,1,53,0,0,0,-1,0,133133,7,0,60,0,0,0,0,0,0,0,134,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0
18326,4,4,6,10,54,0,0,0,-1,0,132965,8,0,45,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18328,4,1,7,16,54,0,0,0,-1,0,133769,7,0,0,0,0,0,0,0,0,0,42,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
18338,2,19,2,26,54,0,0,0,-1,0,135464,21,0,65,0,0,6,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,122,0,0,0,0
