ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,ParentItemID
185026,1,1,0,-1,-1,0,9342,0,220848
185027,0,1,0,-1,-1,0,432639,0,220847
185028,1,1,0,-1,-1,0,9346,0,220847
185029,0,1,0,-1,-1,0,436239,0,220849
185030,1,1,0,-1,-1,0,9416,0,220849
185031,0,1,0,-1,-1,0,436239,0,220826
185032,0,1,0,-1,-1,0,24090,0,220835
185033,0,1,0,-1,-1,0,436239,0,220831
185034,0,1,0,-1,-1,0,436239,0,220820
185035,0,1,0,-1,-1,0,436239,0,220834
185036,0,1,0,-1,-1,0,436239,0,220823
185037,0,1,0,-1,-1,0,436239,0,220838
185038,1,1,0,-1,-1,0,9315,0,220838
185039,0,1,0,-1,-1,0,9406,0,220840
185040,1,1,0,-1,-1,0,22801,0,220840
185041,0,1,0,-1,-1,0,436239,0,220843
185042,1,1,0,-1,-1,0,7681,0,220843
185043,0,1,0,-1,-1,0,436239,0,220842
185044,1,1,0,-1,-1,0,7681,0,220842
185045,0,1,0,-1,-1,0,436239,0,220839
185046,1,1,0,-1,-1,0,9315,0,220839
185047,0,1,0,-1,-1,0,436239,0,220841
185048,1,1,0,-1,-1,0,9407,0,220841
185049,0,1,0,-1,-1,0,436239,0,220828
185050,0,1,0,-1,-1,0,436239,0,220827
185051,0,1,0,-1,-1,0,436239,0,220822
185052,0,1,0,-1,-1,0,436239,0,220821
185053,0,1,0,-1,-1,0,436239,0,220832
185054,0,1,0,-1,-1,0,436239,0,220833
185055,0,1,0,-1,-1,0,436239,0,220825
185056,0,1,0,-1,-1,0,436239,0,220824
185058,1,1,0,-1,-1,0,9344,0,220815
185060,1,1,0,-1,-1,0,9415,0,220814
185061,0,1,0,-1,-1,0,436239,0,220817
185062,1,1,0,-1,-1,0,9397,0,220817
185064,1,1,0,-1,-1,0,9344,0,220819
185066,1,1,0,-1,-1,0,9417,0,220818
185068,0,1,0,-1,-1,0,9316,0,220813
185070,1,1,0,-1,-1,0,9314,0,220811
185071,0,1,0,-1,-1,0,436239,0,220812
185072,1,1,0,-1,-1,0,7680,0,220812
185076,1,1,0,-1,-1,0,21619,0,220809
185079,0,1,0,-1,-1,0,436239,0,220794
185080,0,1,0,-1,-1,0,436239,0,220801
185081,0,1,0,-1,-1,0,436239,0,220804
185082,1,1,0,-1,-1,0,432639,0,220804
185083,0,1,0,-1,-1,0,436239,0,220803
185084,1,1,0,-1,-1,0,432639,0,220803
185085,0,1,0,-1,-1,0,436239,0,220797
185086,0,1,0,-1,-1,0,436239,0,220798
185087,0,1,0,-1,-1,0,436239,0,220795
185088,0,1,0,-1,-1,0,436239,0,220796
185089,0,1,0,-1,-1,0,436239,0,223073
185090,0,1,0,-1,-1,0,436239,0,223074
185091,0,1,0,-1,-1,0,436239,0,223075
185092,0,1,0,-1,-1,0,436239,0,223076
185093,0,1,0,-1,-1,0,24090,0,223077
185094,0,1,0,-1,-1,0,436239,0,223078
185228,1,1,0,-1,-1,0,9325,0,220590
185255,0,1,0,-1,-1,0,436239,0,221419
185256,1,1,0,-1,-1,0,9415,0,221419
185257,0,1,0,-1,-1,0,9415,0,221420
185258,0,1,0,-1,-1,0,9417,0,221421
185259,0,1,0,-1,-1,0,9416,0,221422
185260,0,1,0,-1,-1,0,436239,0,221423
185261,1,1,0,-1,-1,0,9415,0,221423
185262,0,1,0,-1,-1,0,9415,0,221424
185263,0,1,0,-1,-1,0,436239,0,221406
185264,0,1,0,-1,-1,0,17746,0,221409
185265,0,1,0,-1,-1,0,436239,0,221407
185266,0,1,0,-1,-1,0,436239,0,221408
185267,2,1,0,-1,-1,0,9141,0,221408
185268,1,1,0,-1,-1,0,432639,0,221408
185269,0,1,0,-1,-1,0,436239,0,221410
185270,1,1,0,-1,-1,0,432639,0,221410
185271,0,1,0,-1,-1,0,436239,0,221417
185272,1,1,0,-1,-1,0,9406,0,221417
185273,0,1,0,-1,-1,0,9406,0,221415
185274,0,1,0,-1,-1,0,9408,0,221412
185275,0,1,0,-1,-1,0,9407,0,221413
185276,0,1,0,-1,-1,0,436239,0,221414
185277,1,1,0,-1,-1,0,9407,0,221414
185278,0,1,0,-1,-1,0,9406,0,221416
185279,0,1,0,-1,-1,0,436239,0,221404
185280,1,1,0,-1,-1,0,9417,0,221404
185281,0,1,0,-1,-1,0,9397,0,221405
185282,1,1,0,-1,-1,0,22801,0,221405
185283,0,1,0,-1,-1,0,436239,0,221403
185284,1,1,0,-1,-1,0,9397,0,221403
185285,0,1,0,-1,-1,0,436239,0,221402
185286,1,1,0,-1,-1,0,9397,0,221402
185287,0,1,0,-1,-1,0,436239,0,221401
185288,1,1,0,-1,-1,0,9417,0,221401
185289,0,1,0,-1,-1,0,436239,0,221400
185290,1,1,0,-1,-1,0,9415,0,221400
185291,0,1,0,-1,-1,0,436239,0,221390
185292,1,1,0,-1,-1,0,9331,0,221390
185293,0,1,0,-1,-1,0,9141,0,221393
185294,1,1,0,-1,-1,0,24090,0,221393
185295,0,1,0,-1,-1,0,436239,0,221389
185296,1,1,0,-1,-1,0,9141,0,221389
185297,0,1,0,-1,-1,0,436239,0,221391
185298,1,1,0,-1,-1,0,9141,0,221391
185299,0,1,0,-1,-1,0,436239,0,221388
185300,1,1,0,-1,-1,0,9331,0,221388
185301,0,1,0,-1,-1,0,436239,0,221392
185302,1,1,0,-1,-1,0,9329,0,221392
185303,0,1,0,-1,-1,0,436239,0,221395
185304,1,1,0,-1,-1,0,9408,0,221395
185305,0,1,0,-1,-1,0,7680,0,221394
185306,1,1,0,-1,-1,0,22801,0,221394
185307,0,1,0,-1,-1,0,436239,0,221396
185308,1,1,0,-1,-1,0,7680,0,221396
185309,0,1,0,-1,-1,0,436239,0,221397
185310,1,1,0,-1,-1,0,7680,0,221397
185311,0,1,0,-1,-1,0,436239,0,221398
185312,1,1,0,-1,-1,0,9408,0,221398
185313,0,1,0,-1,-1,0,436239,0,221399
185314,1,1,0,-1,-1,0,9406,0,221399
185315,0,1,0,-1,-1,0,436239,0,221380
185316,0,1,0,-1,-1,0,436239,0,221376
185317,1,1,0,-1,-1,0,432639,0,221376
185318,0,1,0,-1,-1,0,436239,0,221377
185319,0,1,0,-1,-1,0,436239,0,221381
185320,1,1,0,-1,-1,0,21626,0,221382
185321,0,1,0,-1,-1,0,9408,0,221382
185322,1,1,0,-1,-1,0,21626,0,221387
185323,0,1,0,-1,-1,0,7681,0,221387
185324,0,1,0,-1,-1,0,436239,0,221383
185325,1,1,0,-1,-1,0,7680,0,221383
185326,0,1,0,-1,-1,0,9408,0,221384
185327,1,1,0,-1,-1,0,21626,0,221384
185328,1,1,0,-1,-1,0,21626,0,221385
185329,0,1,0,-1,-1,0,9314,0,221385
185330,0,1,0,-1,-1,0,7681,0,221386
185331,1,1,0,-1,-1,0,21626,0,221386
185344,0,1,0,-1,-1,0,9331,0,223194
185345,1,1,0,-1,-1,0,432639,0,223194
185346,0,1,0,-1,-1,0,436239,0,223195
185347,1,1,0,-1,-1,0,432639,0,223195
185348,0,1,0,-1,-1,0,9343,0,223197
185349,1,0,0,14400000,-1,0,435849,0,221344
185350,0,1,0,-1,-1,0,14248,0,221344
185351,0,1,0,-1,-1,0,17747,0,223198
185352,0,0,0,120000,20000,1141,448686,0,223214
185356,0,1,0,-1,-1,0,9417,0,223218
185428,0,1,0,-1,-1,0,14089,0,221782
185430,0,1,0,-1,-1,0,9345,0,221447
185431,0,1,0,-1,-1,0,9316,0,221448
185433,1,1,0,-1,-1,0,21628,0,221448
185434,0,1,0,-1,-1,0,9316,0,221455
185435,1,1,0,-1,-1,0,21628,0,221455
185436,0,1,0,-1,-1,0,436239,0,221460
185437,0,1,0,-1,-1,0,9316,0,221463
185438,1,1,0,-1,-1,0,21628,0,221463
185497,1,1,0,-1,-1,0,21623,0,223518
185498,0,1,0,-1,-1,0,436239,0,223520
185499,0,1,0,-1,-1,0,13385,0,223522
185500,1,2,0,-1,-1,0,21951,0,223524
185501,0,2,0,-1,-1,0,11658,0,223526
185502,0,2,0,-1,-1,0,3742,0,223527
185503,0,1,0,-1,-1,0,436239,0,223538
185504,0,1,0,-1,-1,0,21433,0,223540
185505,0,1,0,-1,-1,0,21433,0,223542
185508,0,1,0,-1,-1,0,9344,0,223533
185509,0,1,0,-1,-1,0,14254,0,223529
185510,0,1,0,-1,-1,0,9344,0,223530
185511,1,1,0,-1,-1,0,9416,0,223520
185513,0,1,0,-1,-1,0,9406,0,223523
185514,0,1,0,-1,-1,0,7680,0,223541
185515,0,1,0,-1,-1,0,9406,0,223524
185516,0,1,0,-1,-1,0,9346,0,223525
185519,0,1,0,-1,-1,0,9416,0,223518
185520,0,1,0,-1,-1,0,9417,0,223545
185521,0,1,0,-1,-1,0,432639,0,223539
185522,1,1,0,-1,-1,0,9398,0,223539
185523,1,1,0,-1,-1,0,9344,0,223538
185707,0,1,0,-1,-1,0,436239,0,220778
185713,0,1,0,-1,-1,0,22852,0,220643
185717,0,1,0,-1,-1,0,432639,0,220676
185729,1,1,0,-1,-1,0,450109,0,221310
185730,1,1,0,-1,-1,0,450110,0,221307
185731,0,1,0,-1,-1,0,15807,0,223963
185732,1,1,0,-1,-1,0,21978,0,223964
185733,0,1,0,-1,-1,0,14799,0,223964
185735,0,1,0,-1,-1,0,14799,0,223981
185736,0,1,0,-1,-1,0,21433,0,223982
185737,0,1,0,-1,-1,0,9416,0,223983
185739,0,1,0,-1,-1,0,9417,0,223985
185741,1,1,0,-1,-1,0,9344,0,223980
185742,0,1,0,-1,-1,0,432639,0,223980
185743,0,1,0,-1,-1,0,7680,0,223986
185760,0,1,0,-1,-1,0,432639,0,220673
185763,1,0,0,3600000,3600000,2288,446665,0,224004
185764,0,1,0,-1,-1,0,9138,0,224004
185765,0,1,0,-1,-1,0,9394,0,224005
185766,1,0,0,3600000,3600000,2288,446665,0,224005
185767,0,1,0,-1,-1,0,9142,0,221193
185768,1,0,0,3600000,3600000,2288,446665,0,224006
185769,0,1,0,-1,-1,0,9398,0,224006
185805,1,1,0,-1,-1,0,432639,0,220854
185806,2,1,0,-1,-1,0,9330,0,220854
185807,1,1,0,-1,-1,0,432639,0,220855
185808,2,1,0,-1,-1,0,9330,0,220855
185809,2,1,0,-1,-1,0,9330,0,220859
185810,2,1,0,-1,-1,0,9330,0,220858
185811,1,1,0,-1,-1,0,9142,0,220857
185812,1,1,0,-1,-1,0,9142,0,220856
185813,1,1,0,-1,-1,0,9330,0,220860
185814,1,1,0,-1,-1,0,9330,0,220861
185815,1,1,0,-1,-1,0,432639,0,220852
185816,0,1,0,-1,-1,0,436239,0,220852
185817,1,1,0,-1,-1,0,432639,0,220853
185818,2,1,0,-1,-1,0,9139,0,220853
185819,1,1,0,-1,-1,0,21619,0,220813
185820,0,1,0,-1,-1,0,9316,0,220809
185821,0,1,0,-1,-1,0,9316,0,220810
185822,1,1,0,-1,-1,0,21620,0,220810
185823,0,1,0,-1,-1,0,9408,0,220808
185824,1,1,0,-1,-1,0,21618,0,220808
185825,1,1,0,-1,-1,0,432639,0,221406
185826,2,1,0,-1,-1,0,9329,0,221406
185827,2,1,0,-1,-1,0,9329,0,221410
185828,1,1,0,-1,-1,0,9142,0,221407
185829,1,1,0,-1,-1,0,9329,0,221409
185830,1,1,0,-1,-1,0,432639,0,221411
185836,1,1,0,-1,-1,0,9416,0,220862
185837,1,1,0,-1,-1,0,9416,0,220863
185838,1,1,0,-1,-1,0,432639,0,220864
185839,1,1,0,-1,-1,0,432639,0,220865
185840,1,1,0,-1,-1,0,9417,0,220871
185841,1,1,0,-1,-1,0,9417,0,220870
185950,0,1,0,-1,-1,0,432639,0,220745
186034,1,1,0,-1,-1,0,451415,0,221309
186140,1,1,0,-1,-1,0,452466,0,224279
186145,3,1,0,-1,-1,0,452428,0,224281
186146,0,1,0,-1,-1,0,468700,0,224282
186147,1,1,0,-1,-1,0,452432,0,224282
186148,0,1,0,-1,-1,0,451439,0,224122
186156,2,0,0,60000,60000,2332,452433,0,224282
186158,4,0,0,60000,60000,2332,452434,0,224281
186300,0,2,0,-1,-1,0,447894,0,224409
186349,0,1,0,-1,-1,0,22683,0,224280
186351,4,0,0,60000,-1,0,452474,0,224280
186354,2,1,0,-1,-1,0,453017,0,224281
187542,0,1,0,-1,-1,0,432639,0,220580
187543,1,1,0,-1,-1,0,14799,0,220580
187546,1,1,0,-1,-1,0,14248,0,220544
187562,2,1,0,-1,-1,0,18049,0,220590
187721,0,1,0,-1,-1,0,432639,0,226440
187722,0,1,0,-1,-1,0,432639,0,226441
187723,0,1,0,-1,-1,0,436239,0,226444
187724,0,1,0,-1,-1,0,436239,0,226445
187725,0,1,0,-1,-1,0,436239,0,226446
187726,0,1,0,-1,-1,0,436239,0,226447
187732,0,1,0,-1,-1,0,432639,0,226442
187733,1,1,0,-1,-1,0,432639,0,226447
187734,0,1,0,-1,-1,0,432639,0,226473
187735,0,1,0,-1,-1,0,13385,0,226474
187737,0,1,0,-1,-1,0,432639,0,226478
187738,0,1,0,-1,-1,0,432639,0,226479
187739,0,1,0,-1,-1,0,432639,0,226480
187740,1,1,0,-1,-1,0,13390,0,226480
187741,1,1,0,-1,-1,0,13388,0,226473
187742,0,1,0,-1,-1,0,13384,0,226475
187745,0,1,0,-1,-1,0,7518,0,226476
187747,0,1,0,-1,-1,0,22912,0,226485
187751,0,1,0,-1,-1,0,432639,0,226488
187752,1,1,0,-1,-1,0,23172,0,226488
187757,0,1,0,-1,-1,0,28112,0,226491
187759,0,1,0,-1,-1,0,432639,0,226484
187761,0,1,0,-1,-1,0,25036,0,226487
187763,0,1,0,-1,-1,0,432639,0,226490
187764,1,1,0,-1,-1,0,23516,0,226490
187765,0,1,0,-1,-1,0,432639,0,226492
187766,0,1,0,-1,-1,0,432639,0,226493
187769,0,1,0,-1,-1,0,448324,0,226494
187770,0,1,0,-1,-1,0,432639,0,226495
187772,0,1,0,-1,-1,0,432639,0,226496
187773,0,1,0,-1,-1,0,432639,0,226497
187800,0,1,0,-1,-1,0,436239,0,226527
187801,0,1,0,-1,-1,0,436239,0,226528
187802,0,1,0,-1,-1,0,436239,0,226529
187803,0,1,0,-1,-1,0,436239,0,226532
187804,0,1,0,-1,-1,0,436239,0,226533
187805,0,1,0,-1,-1,0,7597,0,226534
187806,0,1,0,-1,-1,0,436239,0,226535
187807,0,1,0,-1,-1,0,448324,0,226536
187808,0,1,0,-1,-1,0,448324,0,226537
187810,0,1,0,-1,-1,0,436239,0,226540
187812,0,1,0,-1,-1,0,432639,0,226543
187854,1,1,0,-1,-1,0,436239,0,226495
187881,0,1,0,-1,-1,0,18030,0,226588
187882,0,1,0,-1,-1,0,436239,0,226589
187883,0,1,0,-1,-1,0,436239,0,226590
187884,1,1,0,-1,-1,0,18033,0,226590
187885,0,1,0,-1,-1,0,18030,0,226591
187886,0,1,0,-1,-1,0,18030,0,226592
187887,0,1,0,-1,-1,0,436239,0,226593
187888,1,1,0,-1,-1,0,18030,0,226593
187889,0,1,0,-1,-1,0,436239,0,226594
187890,1,1,0,-1,-1,0,18034,0,226594
187891,0,1,0,-1,-1,0,432639,0,226595
187892,0,1,0,-1,-1,0,432639,0,226596
187893,0,1,0,-1,-1,0,21511,0,226597
187894,0,1,0,-1,-1,0,436239,0,226598
187895,1,1,0,-1,-1,0,21515,0,226598
187896,0,1,0,-1,-1,0,432639,0,226599
187897,1,1,0,-1,-1,0,21517,0,226599
187898,0,1,0,-1,-1,0,21512,0,226600
187899,0,1,0,-1,-1,0,436239,0,226601
187900,1,1,0,-1,-1,0,21512,0,226601
187901,0,1,0,-1,-1,0,436239,0,226602
187902,0,1,0,-1,-1,0,13390,0,226603
187903,0,1,0,-1,-1,0,13390,0,226604
187904,0,1,0,-1,-1,0,13388,0,226605
187905,0,1,0,-1,-1,0,432639,0,226606
187906,1,1,0,-1,-1,0,25036,0,226606
187907,2,1,0,-1,-1,0,13385,0,226607
187908,1,1,0,-1,-1,0,23172,0,226607
187909,0,1,0,-1,-1,0,13388,0,226608
187910,0,1,0,-1,-1,0,13387,0,226609
187911,1,1,0,-1,-1,0,23172,0,226609
187912,0,1,0,-1,-1,0,18037,0,226610
187913,0,1,0,-1,-1,0,436239,0,226611
187914,1,1,0,-1,-1,0,18030,0,226611
187915,0,1,0,-1,-1,0,18035,0,226612
187916,1,1,0,-1,-1,0,436239,0,226612
187917,0,1,0,-1,-1,0,18030,0,226613
187918,0,1,0,-1,-1,0,18033,0,226614
187919,1,1,0,-1,-1,0,436239,0,226614
187920,0,1,0,-1,-1,0,436239,0,226615
187921,1,1,0,-1,-1,0,9318,0,226615
187922,0,1,0,-1,-1,0,436239,0,226616
187923,1,1,0,-1,-1,0,18030,0,226616
187924,0,1,0,-1,-1,0,18036,0,226617
187925,1,1,0,-1,-1,0,436239,0,226617
187926,0,1,0,-1,-1,0,436239,0,226618
187927,0,1,0,-1,-1,0,436239,0,226619
187928,1,1,0,-1,-1,0,14798,0,226619
187929,0,1,0,-1,-1,0,14047,0,226620
187930,0,1,0,-1,-1,0,432639,0,226621
187931,1,1,0,-1,-1,0,14047,0,226621
187932,0,1,0,-1,-1,0,436239,0,226622
187933,1,1,0,-1,-1,0,18049,0,226622
187934,0,1,0,-1,-1,0,18049,0,226623
187935,1,1,0,-1,-1,0,436239,0,226623
187936,0,1,0,-1,-1,0,436239,0,226624
187937,1,1,0,-1,-1,0,14799,0,226624
187938,0,1,0,-1,-1,0,9346,0,226625
187939,1,1,0,-1,-1,0,436239,0,226625
187940,0,1,0,-1,-1,0,9344,0,226626
187941,0,1,0,-1,-1,0,13388,0,226627
187942,1,1,0,-1,-1,0,9343,0,226627
187943,0,1,0,-1,-1,0,13385,0,226628
187944,0,1,0,-1,-1,0,7518,0,226629
187945,1,1,0,-1,-1,0,9397,0,226629
187946,0,1,0,-1,-1,0,432639,0,226630
187947,1,1,0,-1,-1,0,21408,0,226630
187948,0,1,0,-1,-1,0,13387,0,226631
187949,1,1,0,-1,-1,0,9343,0,226631
187950,0,1,0,-1,-1,0,13384,0,226632
187951,1,1,0,-1,-1,0,9415,0,226632
187952,0,1,0,-1,-1,0,432639,0,226633
187953,1,1,0,-1,-1,0,7518,0,226633
187955,0,1,0,-1,-1,0,436239,0,226635
187957,0,1,0,-1,-1,0,432639,0,226636
187958,0,1,0,-1,-1,0,436239,0,226637
187960,0,1,0,-1,-1,0,436239,0,226638
187962,0,1,0,-1,-1,0,436239,0,226639
187963,1,1,0,-1,-1,0,432639,0,226639
187964,0,1,0,-1,-1,0,436239,0,226640
187966,0,1,0,-1,-1,0,432639,0,226641
187968,0,1,0,-1,-1,0,9396,0,226642
187972,1,1,0,-1,-1,0,18031,0,226644
187973,0,1,0,-1,-1,0,18030,0,226645
187975,0,1,0,-1,-1,0,18034,0,226646
187978,0,1,0,-1,-1,0,18032,0,226647
187979,0,1,0,-1,-1,0,17371,0,226648
187980,0,1,0,-1,-1,0,9316,0,226649
187981,0,1,0,-1,-1,0,18031,0,226650
187983,0,1,0,-1,-1,0,14055,0,226651
187984,1,1,0,-1,-1,0,436239,0,226651
187986,0,1,0,-1,-1,0,436239,0,226652
187987,1,1,0,-1,-1,0,14047,0,226652
187988,0,1,0,-1,-1,0,432639,0,226653
187989,1,1,0,-1,-1,0,14248,0,226653
187990,0,1,0,-1,-1,0,15715,0,226654
187991,0,1,0,-1,-1,0,9344,0,226655
187992,0,1,0,-1,-1,0,14055,0,226656
187993,0,1,0,-1,-1,0,436239,0,226657
187994,1,1,0,-1,-1,0,14799,0,226657
187995,0,1,0,-1,-1,0,18053,0,226658
187996,0,1,0,-1,-1,0,436239,0,226659
187999,0,1,0,-1,-1,0,432639,0,226661
188003,0,1,0,-1,-1,0,432639,0,226664
188004,0,1,0,-1,-1,0,436239,0,226665
188006,0,1,0,-1,-1,0,436239,0,226666
188009,0,1,0,-1,-1,0,13385,0,226667
188011,0,1,0,-1,-1,0,7518,0,226668
188012,0,1,0,-1,-1,0,13385,0,226669
188013,0,1,0,-1,-1,0,13390,0,226670
188014,0,1,0,-1,-1,0,13390,0,226671
188017,0,1,0,-1,-1,0,13385,0,226673
188019,0,1,0,-1,-1,0,13385,0,226674
188021,0,1,0,-1,-1,0,13390,0,226675
188093,0,1,0,-1,-1,0,9395,0,226815
188094,0,1,0,-1,-1,0,9397,0,226816
188095,0,1,0,-1,-1,0,9396,0,226817
188096,1,1,0,-1,-1,0,21623,0,226817
188097,0,1,0,-1,-1,0,9415,0,226818
188098,0,1,0,-1,-1,0,9345,0,226819
188099,0,1,0,-1,-1,0,9416,0,226820
188100,0,1,0,-1,-1,0,9416,0,226821
188101,1,1,0,-1,-1,0,21623,0,226821
188102,0,1,0,-1,-1,0,9417,0,226822
188103,1,1,0,-1,-1,0,21618,0,226822
188105,0,1,0,-1,-1,0,460230,0,226825
188106,0,1,0,-1,-1,0,436239,0,226829
188107,0,1,0,-1,-1,0,27037,0,226831
188108,0,1,0,-1,-1,0,432639,0,226841
188110,0,1,0,-1,-1,0,432639,0,226843
188111,0,1,0,-1,-1,0,7597,0,226849
188112,0,1,0,-1,-1,0,27037,0,226851
188113,0,1,0,-1,-1,0,15465,0,226852
188115,0,1,0,-1,-1,0,432639,0,226857
188117,0,1,0,-1,-1,0,436239,0,226860
188118,0,1,0,-1,-1,0,436239,0,226861
188119,0,1,0,-1,-1,0,432639,0,226862
188121,0,1,0,-1,-1,0,436239,0,226864
188122,0,1,0,-1,-1,0,13387,0,226865
188123,1,1,0,-1,-1,0,13386,0,226866
188124,0,1,0,-1,-1,0,18369,0,226868
188125,0,1,0,-1,-1,0,432639,0,226869
188126,0,1,0,-1,-1,0,21475,0,226870
188127,0,1,0,-1,-1,0,432639,0,226871
188128,0,1,0,-1,-1,0,23203,0,226872
188129,0,1,0,-1,-1,0,7515,0,226873
188130,0,1,0,-1,-1,0,13385,0,226874
188131,0,1,0,-1,-1,0,13383,0,226876
188132,0,1,0,-1,-1,0,7597,0,226877
188133,0,1,0,-1,-1,0,7597,0,226878
188134,0,1,0,-1,-1,0,15464,0,226879
188135,0,1,0,-1,-1,0,15464,0,226880
188139,1,1,0,-1,-1,0,436239,0,226886
188140,0,1,0,-1,-1,0,432639,0,226887
188142,0,1,0,-1,-1,0,432639,0,226893
188147,1,1,0,-1,-1,0,436239,0,226896
188148,0,1,0,-1,-1,0,15464,0,226901
188149,1,1,0,-1,-1,0,27038,0,226901
188150,1,1,0,-1,-1,0,27043,0,226902
188151,0,1,0,-1,-1,0,27206,0,226903
188152,0,1,0,-1,-1,0,27225,0,226904
188153,1,1,0,-1,-1,0,7597,0,226904
188264,1,1,0,-1,-1,0,436239,0,226976
188268,0,1,0,-1,-1,0,436239,0,226979
188270,0,1,0,-1,-1,0,436239,0,226980
188284,0,1,0,-1,-1,0,23731,0,226988
188289,0,1,0,-1,-1,0,432639,0,226991
188293,0,1,0,-1,-1,0,9398,0,226993
188294,0,1,0,-1,-1,0,9417,0,226994
188295,1,1,0,-1,-1,0,21618,0,226994
188296,0,1,0,-1,-1,0,9417,0,226995
188297,1,1,0,-1,-1,0,21618,0,226995
188298,0,1,0,-1,-1,0,9416,0,226996
188299,0,1,0,-1,-1,0,9343,0,226997
188300,1,1,0,-1,-1,0,18384,0,226997
188301,0,1,0,-1,-1,0,9416,0,226998
188302,1,1,0,-1,-1,0,7597,0,226998
188303,0,1,0,-1,-1,0,9417,0,226999
188304,1,1,0,-1,-1,0,21618,0,226999
188305,0,1,0,-1,-1,0,9343,0,227000
188306,1,1,0,-1,-1,0,7597,0,227000
188307,0,1,0,-1,-1,0,432639,0,227001
188310,0,1,0,-1,-1,0,432639,0,227003
188313,0,1,0,-1,-1,0,432639,0,227005
188359,0,1,0,-1,-1,0,9398,0,227033
188360,0,1,0,-1,-1,0,9417,0,227034
188361,1,1,0,-1,-1,0,21618,0,227034
188362,0,1,0,-1,-1,0,9417,0,227035
188363,0,1,0,-1,-1,0,9416,0,227036
188364,0,1,0,-1,-1,0,9343,0,227037
188365,1,1,0,-1,-1,0,18384,0,227037
188366,0,1,0,-1,-1,0,21618,0,227038
188367,1,1,0,-1,-1,0,9417,0,227038
188368,0,1,0,-1,-1,0,9417,0,227039
188369,1,1,0,-1,-1,0,21618,0,227039
188370,0,1,0,-1,-1,0,18384,0,227040
188371,1,1,0,-1,-1,0,9343,0,227040
188372,0,1,0,-1,-1,0,436239,0,227042
188373,0,1,0,-1,-1,0,436239,0,227043
188374,1,1,0,-1,-1,0,432639,0,227043
188375,0,1,0,-1,-1,0,436239,0,227044
188376,1,1,0,-1,-1,0,432639,0,227044
188377,0,1,0,-1,-1,0,436239,0,227045
188378,0,1,0,-1,-1,0,436239,0,227046
188379,0,1,0,-1,-1,0,448324,0,227047
188380,0,1,0,-1,-1,0,448324,0,227048
188381,0,1,0,-1,-1,0,436239,0,227049
188382,0,1,0,-1,-1,0,459608,0,227050
188383,0,1,0,-1,-1,0,459608,0,227053
188384,0,1,0,-1,-1,0,9332,0,227054
188385,1,1,0,-1,-1,0,436239,0,227054
188386,2,1,0,-1,-1,0,432639,0,227054
188387,0,1,0,-1,-1,0,436239,0,227055
188388,1,1,0,-1,-1,0,432639,0,227055
188389,2,1,0,-1,-1,0,14089,0,227055
188390,0,1,0,-1,-1,0,9332,0,227056
188391,1,1,0,-1,-1,0,436239,0,227056
188392,2,1,0,-1,-1,0,432639,0,227056
188393,0,1,0,-1,-1,0,436239,0,227057
188394,1,1,0,-1,-1,0,432639,0,227057
188395,2,1,0,-1,-1,0,14089,0,227057
188396,0,1,0,-1,-1,0,436239,0,227058
188397,1,1,0,-1,-1,0,432639,0,227058
188398,2,1,0,-1,-1,0,15806,0,227058
188399,0,1,0,-1,-1,0,436239,0,227059
188400,1,1,0,-1,-1,0,432639,0,227059
188401,2,1,0,-1,-1,0,15806,0,227059
188402,0,1,0,-1,-1,0,436239,0,227060
188403,1,1,0,-1,-1,0,432639,0,227060
188404,2,1,0,-1,-1,0,15806,0,227060
188405,0,1,0,-1,-1,0,436239,0,227061
188406,1,1,0,-1,-1,0,432639,0,227061
188407,2,1,0,-1,-1,0,15806,0,227061
188408,0,1,0,-1,-1,0,459605,0,227062
188409,1,1,0,-1,-1,0,9335,0,227062
188410,0,1,0,-1,-1,0,9331,0,227063
188411,1,1,0,-1,-1,0,436239,0,227063
188412,0,1,0,-1,-1,0,459605,0,227064
188413,1,1,0,-1,-1,0,9335,0,227064
188414,0,1,0,-1,-1,0,9331,0,227065
188415,1,1,0,-1,-1,0,436239,0,227065
188416,0,1,0,-1,-1,0,448324,0,227066
188417,0,1,0,-1,-1,0,448324,0,227067
188418,0,1,0,-1,-1,0,436239,0,227068
188419,0,1,0,-1,-1,0,436239,0,227069
188420,0,1,0,-1,-1,0,448324,0,227070
188421,0,1,0,-1,-1,0,448324,0,227071
188422,0,1,0,-1,-1,0,448324,0,227072
188423,0,1,0,-1,-1,0,448324,0,227073
188424,0,1,0,-1,-1,0,459593,0,227075
188425,0,1,0,-1,-1,0,459593,0,227077
188426,0,1,0,-1,-1,0,436239,0,227078
188427,0,1,0,-1,-1,0,448324,0,227079
188428,0,1,0,-1,-1,0,448324,0,227080
188429,0,1,0,-1,-1,0,459598,0,227081
188430,0,1,0,-1,-1,0,448324,0,227083
188431,0,1,0,-1,-1,0,436239,0,227084
188432,0,1,0,-1,-1,0,448324,0,227085
188433,0,1,0,-1,-1,0,448324,0,227086
188434,0,1,0,-1,-1,0,459598,0,227087
188435,0,1,0,-1,-1,0,448324,0,227089
188530,0,1,0,-1,-1,0,15715,0,227142
188531,0,1,0,-1,-1,0,15715,0,227143
188532,0,1,0,-1,-1,0,18049,0,227144
