ID,AllowableRace,Description_lang,Display3_lang,Display2_lang,Display1_lang,Display_lang,DmgVariance,DurationInInventory,QualityModifier,BagFamily,StartQuestID,ItemRange,StatPercentageOfSocket_0,StatPercentageOfSocket_1,StatPercentageOfSocket_2,StatPercentageOfSocket_3,StatPercentageOfSocket_4,StatPercentageOfSocket_5,StatPercentageOfSocket_6,StatPercentageOfSocket_7,StatPercentageOfSocket_8,StatPercentageOfSocket_9,StatPercentEditor_0,StatPercentEditor_1,StatPercentEditor_2,StatPercentEditor_3,StatPercentEditor_4,StatPercentEditor_5,StatPercentEditor_6,StatPercentEditor_7,StatPercentEditor_8,StatPercentEditor_9,Field_1_15_3_55112_014_0,Field_1_15_3_55112_014_1,Field_1_15_3_55112_014_2,Field_1_15_3_55112_014_3,Field_1_15_3_55112_014_4,Field_1_15_3_55112_014_5,Field_1_15_3_55112_014_6,Field_1_15_3_55112_014_7,Field_1_15_3_55112_014_8,Field_1_15_3_55112_014_9,StatModifier_bonusStat_0,StatModifier_bonusStat_1,StatModifier_bonusStat_2,StatModifier_bonusStat_3,StatModifier_bonusStat_4,StatModifier_bonusStat_5,StatModifier_bonusStat_6,StatModifier_bonusStat_7,StatModifier_bonusStat_8,StatModifier_bonusStat_9,Stackable,MaxCount,MinReputation,RequiredAbility,SellPrice,BuyPrice,VendorStackCount,PriceVariance,PriceRandomValue,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,OppositeFactionItemID,ModifiedCraftingReagentItemID,ContentTuningID,PlayerLevelToItemLevelCurveID,MaxDurability,ItemNameDescriptionID,RequiredTransmogHoliday,RequiredHoliday,LimitCategory,Gem_properties,Socket_match_enchantment_ID,TotemCategoryID,InstanceBound,ZoneBound_0,ZoneBound_1,ItemSet,LockID,PageID,ItemDelay,MinFactionID,RequiredSkillRank,RequiredSkill,ItemLevel,AllowableClass,ItemRandomSuffixGroupID,RandomSelect,MinDamage_0,MinDamage_1,MinDamage_2,MinDamage_3,MinDamage_4,MaxDamage_0,MaxDamage_1,MaxDamage_2,MaxDamage_3,MaxDamage_4,Resistances_0,Resistances_1,Resistances_2,Resistances_3,Resistances_4,Resistances_5,Resistances_6,ScalingStatDistributionID,StatModifier_bonusAmount_0,StatModifier_bonusAmount_1,StatModifier_bonusAmount_2,StatModifier_bonusAmount_3,StatModifier_bonusAmount_4,StatModifier_bonusAmount_5,StatModifier_bonusAmount_6,StatModifier_bonusAmount_7,StatModifier_bonusAmount_8,StatModifier_bonusAmount_9,ExpansionID,ArtifactID,SpellWeight,SpellWeightCategory,SocketType_0,SocketType_1,SocketType_2,SheatheType,Material,PageMaterialID,LanguageID,Bonding,DamageType,ContainerSlots,RequiredPVPMedal,RequiredPVPRank,InventoryType,OverallQualityID,AmmunitionType,RequiredLevel
16741,-1,,,,,Oilrag Handwraps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,1178,5890,1,1,1,0,24580,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,-1,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,10,2,0,0
16768,-1,,,,,Furbolg Medicine Pouch,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,37500,150000,1,1,1,0,24580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,7,3,0,0,1,0,0,0,0,23,2,0,0
16769,-1,,,,,Furbolg Medicine Totem,0.60000002384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,26616,133081,1,1,1,0,24580,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,52,-1,0,0,54,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,21,2,0,47
16788,-1,,,,,Captain Rackmore's Wheel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,5095,25476,1,1,1,0,24580,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-1,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,14,2,0,0
16789,-1,,,,,Captain Rackmore's Tiller,0.60000002384,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,5992,29962,1,1,1,0,24580,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,36,-1,0,0,31,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,26,2,0,0
16793,-1,,,,,Arcmetal Shoulders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,4353,21765,1,1,1,0,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-1,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,3,2,0,0
16794,-1,,,,,Gripsteel Wristguards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,2705,13525,1,1,1,0,24580,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,-1,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,9,2,0,0
16820,-1,,,,,Nightslayer Chestpiece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,43137,215686,1,1,1,0,24580,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,200,0,10,0,0,0,0,0,29,20,10,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,5,4,0,60
16821,-1,,,,,Nightslayer Cover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,32476,162381,1,1,1,0,24580,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,163,0,10,0,0,0,0,0,20,19,6,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,4,0,60
16822,-1,,,,,Nightslayer Pants,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,43466,217330,1,1,1,0,24580,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,10,0,0,33,15,10,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,7,4,0,60
16823,-1,,,,,Nightslayer Shoulder Pads,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,32719,163597,1,1,1,0,24580,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,7,0,0,26,12,3,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,4,0,60
16824,-1,,,,,Nightslayer Boots,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,32842,164214,1,1,1,0,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,7,0,0,26,18,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,8,4,0,60
16825,-1,,,,,Nightslayer Bracelets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,21977,109887,1,1,1,0,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,9,4,0,60
16826,-1,,,,,Nightslayer Gloves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,22057,110287,1,1,1,0,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,125,0,7,0,0,0,0,0,18,17,12,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,10,4,0,60
16827,-1,,,,,Nightslayer Belt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,22139,110698,1,1,1,0,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,0,0,0,0,113,0,7,0,0,0,0,0,17,18,9,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,6,4,0,60
16828,-1,,,,,Cenarion Belt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,22221,111109,1,1,1,0,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,66,1024,0,0,0,0,0,0,0,0,0,0,0,0,113,0,7,0,0,0,0,0,22,10,10,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,6,4,0,60
16829,-1,,,,,Cenarion Boots,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,34339,171697,1,1,1,0,24580,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,66,1024,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,7,0,0,13,15,16,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,8,4,0,60
16830,-1,,,,,Cenarion Bracers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,22972,114864,1,1,1,0,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,66,1024,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,14,13,13,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,9,4,0,60
16831,-1,,,,,Cenarion Gloves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,23055,115275,1,1,1,0,24580,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,66,1024,0,0,0,0,0,0,0,0,0,0,0,0,125,0,7,0,0,0,0,0,18,15,17,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,10,4,0,60
16832,-1,,,,,Bloodfang Spaulders,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,56532,282662,1,1,1,0,24580,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,76,8,0,0,0,0,0,0,0,0,0,0,0,0,169,0,10,0,0,0,0,0,25,17,6,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,4,0,60
16833,-1,,,,,Cenarion Vestments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,46439,232195,1,1,1,0,24580,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,66,1024,0,0,0,0,0,0,0,0,0,0,0,0,200,0,10,0,0,0,0,0,24,16,23,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,20,4,0,60
16834,-1,,,,,Cenarion Helm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,34949,174746,1,1,1,0,24580,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,66,1024,0,0,0,0,0,0,0,0,0,0,0,0,163,0,10,0,0,0,0,0,28,13,26,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,4,0,60
16835,-1,,,,,Cenarion Leggings,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,42315,211575,1,1,1,0,24580,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,66,1024,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,10,0,0,19,20,18,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,7,4,0,60
16836,-1,,,,,Cenarion Spaulders,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,31859,159298,1,1,1,0,24580,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,66,1024,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,7,0,0,20,10,13,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,4,0,60
16837,-1,,,,,Earthfury Boots,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,38550,192750,1,1,1,0,24580,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,7,0,0,10,22,15,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,8,4,0,60
16838,-1,,,,,Earthfury Belt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,25682,128411,1,1,1,0,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,0,237,0,7,0,0,0,0,0,21,7,12,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,6,4,0,60
16839,-1,,,,,Earthfury Gauntlets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,25781,128905,1,1,1,0,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,0,264,0,7,0,0,0,0,0,13,15,14,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,10,4,0,60
16840,-1,,,,,Earthfury Bracers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,25879,129398,1,1,1,0,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,17,11,10,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,9,4,0,60
16841,-1,,,,,Earthfury Vestments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,51956,259783,1,1,1,0,24580,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,0,422,0,10,0,0,0,0,0,27,13,17,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,20,4,0,60
16842,-1,,,,,Earthfury Helmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,39111,195557,1,1,1,0,24580,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,0,343,0,10,0,0,0,0,0,23,13,24,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,4,0,60
16843,-1,,,,,Earthfury Legguards,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,52346,261730,1,1,1,0,24580,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,10,0,0,19,21,18,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,7,4,0,60
16844,-1,,,,,Earthfury Epaulets,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,39582,197913,1,1,1,0,24580,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,66,64,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,7,0,0,18,10,17,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,3,4,0,60
16845,-1,,,,,Giantstalker's Breastplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,54148,270742,1,1,1,0,24580,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,422,0,10,0,0,0,0,0,26,11,23,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,4,0,60
16846,-1,,,,,Giantstalker's Helmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,-1,-1,-1,-1,-1,-1,1,0,0,0,40759,203796,1,1,1,0,24580,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,343,0,10,0,0,0,0,0,23,15,8,23,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,4,0,60
16847,-1,,,,,Giantstalker's Leggings,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,-1,-1,-1,-1,-1,-1,1,0,0,0,54543,272715,1,1,1,0,24580,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,10,0,0,32,6,8,15,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,7,4,0,60
16848,-1,,,,,Giantstalker's Epaulets,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,-1,-1,-1,-1,-1,-1,1,0,0,0,41237,206188,1,1,1,0,24580,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,7,0,0,24,5,9,14,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,3,4,0,60
16849,-1,,,,,Giantstalker's Boots,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,41382,206912,1,1,1,0,24580,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,7,0,0,28,6,14,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,8,4,0,60
16850,-1,,,,,Giantstalker's Bracers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,-1,-1,-1,-1,-1,-1,1,0,0,0,27564,137824,1,1,1,0,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,20,6,5,11,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,9,4,0,60
16851,-1,,,,,Giantstalker's Belt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,-1,-1,-1,-1,-1,-1,1,0,0,0,27663,138317,1,1,1,0,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,237,0,7,0,0,0,0,0,18,9,4,16,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,6,4,0,60
16852,-1,,,,,Giantstalker's Gloves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,27762,138810,1,1,1,0,24580,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,4,0,0,0,0,0,0,0,0,0,0,0,0,264,0,7,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,10,4,0,60
16853,-1,,,,,Lawbringer Chestguard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,4,-1,-1,-1,-1,-1,-1,1,0,0,0,37144,185721,1,1,1,0,24580,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,749,0,10,0,0,0,0,0,21,13,26,8,0,0,0,0,0,0,254,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,5,4,0,60
