ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
704588,0,0,6,0,0,42,0,0,1,1,0,1,0,0,0,0,0,27779,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27778
704614,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,27798,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27781
704636,0,0,6,0,0,42,0,0,0,1,0,1,0,0,0,0,0,27786,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27785
704669,0,0,6,0,0,30,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,46,0,0,0,0,0,0,0,1,0,27743
704682,0,0,2,0,0,0,0,399,0,1,0,43,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,53,16,26789
704684,0,0,6,0,0,30,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,226,0,0,0,0,0,0,0,1,0,27744
704714,0,0,6,0,0,135,0,186,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,26814
704723,0,0,9,1,0,0,0,140,0,1,0,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,26693
704762,0,0,28,-28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15901,5121,15,0,0,0,0,0,47,0,26391
704768,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29638,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29624
704769,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29639,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29625
704791,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29164,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29162
704813,0,0,6,0,0,572,0,-26,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28746
704814,0,1,6,0,0,108,0,-26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1030,65537,8388610,0,0,0,28746
704829,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29653,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29636
704850,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29655,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29637
704852,0,0,6,0,0,42,0,99,0,1,0,1,0,0,0,0,0,28817,0,1,0,0,0,1,0,0,0,0,570556422,1,2,36,1,0,28816
704863,0,0,6,0,0,22,0,199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,29091
704865,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,28753,0,1,0,0,0,1,0,0,0,0,4096,0,0,0,1,0,28752
704867,0,0,6,0,0,10,0,-36,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,28862
704886,0,0,6,0,0,13,0,50,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28767
704887,0,1,6,0,0,135,0,50,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28767
704888,0,0,6,0,0,108,0,-4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,240,0,0,0,1,0,28743
704895,0,0,6,0,0,108,0,11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,2,0,0,0,1,0,28829
704896,0,0,6,0,0,108,0,-13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,262144,0,0,0,1,0,28830
704905,0,0,6,0,0,109,0,99,0,1,0,1,0,0,0,0,0,28820,0,1,0,0,0,1,0,0,0,0,1024,0,0,0,1,0,28821
704915,0,0,6,0,0,109,0,99,0,1,0,1,0,0,0,0,0,28839,0,1,0,0,0,1,0,0,0,0,1,0,131072,0,1,0,28831
704917,0,0,6,0,0,42,0,99,0,1,0,1,0,0,0,0,0,28846,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28845
704919,0,0,6,1,0,138,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28866
704920,0,1,6,0,0,140,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28866
704952,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,28772,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28771
704979,0,0,6,0,0,22,0,199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,29090
704986,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29640,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29626
704987,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29644,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29633
704988,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29632
705001,0,0,6,0,0,123,0,-14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,124,0,0,0,0,0,0,0,1,0,28869
705002,0,0,6,0,0,102,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,1,0,28870
705003,0,1,6,0,0,131,0,59,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,1,0,28870
705008,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29647,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29635
705041,0,0,6,0,0,564,0,234,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28773
705042,0,0,6,0,0,107,0,-720001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,32768,0,0,0,1,0,28774
705059,0,0,6,0,0,22,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28778
705061,0,0,6,0,0,4,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,28775
705070,0,0,6,0,0,69,0,899,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,29506
705105,0,0,6,0,0,23,2000,0,1,1,0,0,0,0,0,0,0,29604,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29602
705106,0,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29604,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29602
705107,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29634
705130,0,0,6,0,0,107,0,3999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,32,0,0,0,1,0,28755
705153,0,0,6,0,0,107,0,-60001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,67108864,0,0,0,1,0,28763
705154,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28764
705162,0,0,6,0,0,109,0,-1,1,1,0,1,0,0,5,0,0,28815,0,1,0,0,0,1,0,0,0,0,131072,0,0,0,1,0,28814
705193,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,0,0,0,1,0,28809
705199,0,0,6,0,0,102,0,149,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,36,0,0,0,0,0,0,0,1,0,29112
705200,0,1,6,0,0,131,0,149,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,36,0,0,0,0,0,0,0,1,0,29112
705201,0,0,6,0,0,180,0,84,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,36,0,0,0,0,0,0,0,1,0,29113
705206,0,0,9,1,0,0,0,184,0,1,0,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,29155
705211,0,0,6,0,0,22,0,199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,29096
705212,0,0,6,0,0,22,0,199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,29097
705216,0,0,6,0,0,99,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30771
705217,0,1,6,0,0,124,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30771
705221,0,0,6,0,0,108,0,-13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,537399320,0,0,0,1,0,28818
705224,0,0,6,0,0,108,0,-13,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,64,0,0,0,1,0,28807
705225,0,0,6,0,0,108,0,-11,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,151264832,0,0,0,1,0,28808
705233,0,0,6,0,0,22,0,199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,29092
705234,0,0,6,0,0,22,0,199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,29093
705235,0,0,6,0,0,22,0,199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,29094
705247,0,0,6,0,0,99,0,259,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28777
705248,0,1,6,0,0,124,0,259,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28777
705269,0,0,6,0,0,109,0,99,0,1,0,1,0,0,0,0,0,28788,0,1,0,0,0,1,0,0,0,0,4096,0,0,0,1,0,28787
705274,0,0,6,0,0,99,0,97,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28840
705275,0,1,6,0,0,124,0,97,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28840
705304,0,0,6,0,0,108,0,-9,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,570556422,2097159,2,36,1,0,28811
705305,0,0,6,0,0,42,0,99,0,1,0,1,0,0,0,0,0,28813,0,1,0,0,0,1,0,0,0,0,570556422,2097153,2,36,1,0,28812
705309,0,0,6,0,0,13,0,112,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28841
705310,0,1,6,0,0,135,0,112,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28841
705311,0,0,6,0,0,107,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,17472,1,0,0,1,0,28842
705312,0,0,6,0,0,107,0,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,557056,0,0,0,1,0,28843
705313,0,0,6,0,0,107,0,74,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1024,0,0,0,1,0,28844
705325,0,0,6,0,0,99,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30772
705326,0,1,6,0,0,124,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30772
705327,0,0,6,0,0,99,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30775
705328,0,1,6,0,0,124,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30775
705331,0,0,6,0,0,13,0,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,30777
705332,0,1,6,0,0,135,0,22,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,30777
705348,0,0,6,0,0,108,0,24,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,16384,0,0,0,1,0,29171
705350,0,0,6,0,0,107,0,-21,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,135168,0,0,0,1,0,28751
705355,0,0,6,0,0,99,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30770
705356,0,1,6,0,0,124,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30770
705364,0,0,6,0,0,13,0,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,30780
705365,0,1,6,0,0,135,0,22,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,30780
705384,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,28762,0,1,0,0,0,1,0,0,0,0,4096,0,0,0,1,0,28761
705399,0,0,6,0,0,139,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,529,0,0,0,0,0,0,0,1,0,28282
705400,0,1,6,0,0,23,5000,0,0,1,0,0,0,0,0,0,0,28441,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28282
705407,0,0,6,0,0,13,0,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,30778
705408,0,1,6,0,0,135,0,22,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,30778
705409,0,0,6,0,0,13,0,22,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,30779
705410,0,1,6,0,0,135,0,22,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,30779
705418,0,0,6,0,0,13,0,45,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28264
705419,0,1,6,0,0,135,0,45,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28264
705424,0,0,6,0,0,4,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4096,0,0,0,1,0,28789
705467,0,0,6,0,0,135,0,237,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28805
705487,0,0,6,0,0,123,0,-26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,124,0,0,0,0,0,0,0,1,0,28799
705490,0,0,6,0,0,42,0,99,0,1,0,1,0,0,0,0,0,28804,0,1,0,0,0,1,0,0,0,0,32768,0,0,0,1,0,28802
705502,0,0,6,0,0,13,0,129,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28779
705503,0,1,6,0,0,135,0,129,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28779
705523,0,0,6,0,0,135,0,449,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28780
705532,0,0,6,0,0,13,0,125,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28792
705533,0,1,6,0,0,135,0,125,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,28792
705535,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,29151,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29150
705558,0,0,6,0,0,4,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4096,0,0,0,1,0,28823
705595,0,0,6,0,0,22,0,199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,29095
705759,0,0,6,0,0,168,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,1,0,29068
705812,0,0,6,0,0,135,0,133,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,29369
871975,0,1,6,0,0,124,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18787
871979,0,1,6,0,0,124,0,49,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15602
871981,0,1,6,0,0,124,0,-31,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,13490
877318,0,2,142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,348779,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28282
903541,0,0,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,363880
904476,0,1,6,0,0,19,0,999,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,1,0,17623
981712,0,0,6,0,0,69,0,99,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,370391
1041224,0,0,6,0,0,332,0,398196,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,399954,0,0,0,0,0,0,0,1,0,398197
1055899,0,0,2,0,0,0,0,34,0,1,0,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,24,0,406746
1090825,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,418508,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,418509
1090826,0,0,6,0,0,13,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10,0,0,0,0,0,20,0,418510
1090827,0,1,6,0,0,13,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,10,0,0,0,0,0,20,0,418510
1091051,0,2,6,0,0,135,0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,10,0,0,0,0,0,20,0,418510
1095018,0,0,35,0,0,15,0,2,0,1,0,1,0,0,0,0,0.36000001431,0,0,1,0,0,0,1,0,0,10,10,0,0,0,0,1,0,420998
1098657,0,0,6,0,0,3,3000,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,422996
1098658,0,1,6,0,0,22,0,-150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,422996
1098661,0,2,2,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,422996
1098666,0,0,6,0,0,99,0,59,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,423002
1098667,0,0,2,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,423003
1098668,0,0,2,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,423004
1099212,0,0,6,0,0,58,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,423298
1099213,0,0,6,0,0,59,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,423299
1099215,0,0,28,1000,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,210750,41,0,0,0,0,0,0,32,0,423300
1099216,0,1,6,0,0,22,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,0,0,0,0,1,0,423300
1099222,0,0,9,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,423304
1099486,0,0,6,0,0,107,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4096,0,0,0,1,0,423474
1099493,0,0,6,0,0,17,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,423481
1099499,0,0,6,0,0,107,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,33554432,0,0,0,1,0,423484
1106325,0,0,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,427143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,427144
1109356,0,0,6,0,0,10,0,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,428490
1109357,0,0,6,0,0,14,0,-5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,428491
1113467,0,0,6,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,429339
1114423,0,0,6,0,0,54,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,429863
1114424,0,0,6,0,0,29,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,429864
1114425,0,0,6,0,0,29,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,429865
1114435,0,0,6,0,0,138,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,429867
1114436,0,1,6,0,0,140,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,429867
1114437,0,2,6,0,0,10,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,429867
1114438,0,0,6,0,0,79,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,429868
1114439,0,1,6,0,0,10,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,429868
1115415,0,0,6,0,0,87,0,-5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,430432
1115416,0,1,6,0,0,197,0,-5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,430432
1121498,0,0,6,0,0,54,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,432639
1121499,0,1,6,0,0,55,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,432639
1124506,0,0,6,0,0,9,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,434488
1124507,0,1,6,0,0,42,0,0,0,1,0,0,0,0,0,0,0,436445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,434488
1125052,0,0,6,0,0,22,0,-160,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,434837
1125054,0,0,2,0,0,0,0,24,0.05000000075,1,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,434839
1125056,0,0,6,0,0,22,0,-45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0,6,0,434841
1125057,0,0,2,0,0,0,0,79,0.10000000149,1,0,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,434842
1125058,0,1,6,0,0,87,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0,6,0,434841
1125596,0,0,6,0,0,24,1000,0,0,1,0,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,435167
1125597,0,1,6,0,0,3,1000,0,0,1,0,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,435167
1125600,0,0,6,0,0,3,5000,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,22,15,435169
1125922,0,0,6,0,0,22,0,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,435359
1125923,0,1,6,0,0,33,0,-60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,435359
1125924,0,0,6,0,0,102,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,256,0,0,0,0,0,0,0,1,0,435360
1125925,0,1,6,0,0,131,0,29,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,256,0,0,0,0,0,0,0,1,0,435360
1126201,0,0,6,0,0,99,0,69,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,435531
1126202,0,0,18,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,435532
1126804,0,0,24,0,0,0,0,5,0,1,0,0,211779,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,435849
1126831,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,435869
1126875,0,0,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,21,0,435895
1126876,0,1,6,0,0,77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,21,0,435895
1126877,0,2,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,435893,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,435895
1126887,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,435900
1126888,0,2,6,0,0,22,0,-45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,96,0,0,0,0,0,0,0,6,0,434841
1127009,0,0,6,0,0,29,0,-5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,435974
